,id_user,user_name,created_at,followers,following,text,text_stemmed,text_lemmatized
1052,1173199943772884993,scotsunsport,2019-09-15 11:40:38,31092,388,"['welcome', 'send', 'well', 'give', 'weeks', 'coaching', 'savages', 'united', 'rival', 'championship', 'win']","['welcom', 'send', 'well', 'give', 'week', 'coach', 'savag', 'unit', 'rival', 'championship', 'win']","['welcome', 'send', 'well', 'give', 'week', 'coaching', 'savage', 'united', 'rival', 'championship', 'win']"
1053,1173284580394225664,BahnstormerTom,2019-09-15 17:16:57,2622,584,"['pub', 'pulls', 'sport', 'trim', 'dream', 'could', 'improved', 'bronze', 'brown', 'leather', 'one', 'day', 'ill', 'find', 'reason', 'justify', 'one', 'admittedly', 'might', 'long', 'run', 'diesel', 'fuel']","['pub', 'pull', 'sport', 'trim', 'dream', 'could', 'improv', 'bronz', 'brown', 'leather', 'one', 'day', 'ill', 'find', 'reason', 'justifi', 'one', 'admittedli', 'might', 'long', 'run', 'diesel', 'fuel']","['pub', 'pull', 'sport', 'trim', 'dream', 'could', 'improved', 'bronze', 'brown', 'leather', 'one', 'day', 'ill', 'find', 'reason', 'justify', 'one', 'admittedly', 'might', 'long', 'run', 'diesel', 'fuel']"
1055,1172666670097272833,SFASpiritTeams,2019-09-14 00:21:35,1001,311,"['cheer', 'dance', 'teams', 'sport', 'us', 'defines', 'us', 'happy', 'lumberjacks']","['cheer', 'danc', 'team', 'sport', 'us', 'defin', 'us', 'happi', 'lumberjack']","['cheer', 'dance', 'team', 'sport', 'u', 'defines', 'u', 'happy', 'lumberjack']"
1056,1173307934798950400,TipperaryLive,2019-09-15 18:49:45,9046,768,"['south', 'hurling', 'champions']","['south', 'hurl', 'champion']","['south', 'hurling', 'champion']"
1058,1173307924367757314,Tracy McMahon,2019-09-15 18:49:42,234,482,"['learned', 'absolutely', 'nothing', 'last', 'election', 'like', 'reason', 'trump', 'wins', 'thats', 'way', 'goes', 'bother', 'go', 'ahead', 'sport', 'hat', 'thats', 'right', 'tho']","['learn', 'absolut', 'noth', 'last', 'elect', 'like', 'reason', 'trump', 'win', 'that', 'way', 'goe', 'bother', 'go', 'ahead', 'sport', 'hat', 'that', 'right', 'tho']","['learned', 'absolutely', 'nothing', 'last', 'election', 'like', 'reason', 'trump', 'win', 'thats', 'way', 'go', 'bother', 'go', 'ahead', 'sport', 'hat', 'thats', 'right', 'tho']"
1059,1173307923877048325,Mahmood Al Zarooni,2019-09-15 18:49:42,562,416,"['disturbing', 'press', 'covered', 'appeal', 'terrible', 'time', 'stopped', 'let', 'man', 'return', 'sport', 'nobody', 'murder', 'nobody', 'caused', 'lasting', 'harm', 'far', 'aware', 'horses', 'suffered', 'harm', 'time', 'served', 'harsh', 'punishment', 'enough']","['disturb', 'press', 'cover', 'appeal', 'terribl', 'time', 'stop', 'let', 'man', 'return', 'sport', 'nobodi', 'murder', 'nobodi', 'caus', 'last', 'harm', 'far', 'awar', 'hors', 'suffer', 'harm', 'time', 'serv', 'harsh', 'punish', 'enough']","['disturbing', 'press', 'covered', 'appeal', 'terrible', 'time', 'stopped', 'let', 'man', 'return', 'sport', 'nobody', 'murder', 'nobody', 'caused', 'lasting', 'harm', 'far', 'aware', 'horse', 'suffered', 'harm', 'time', 'served', 'harsh', 'punishment', 'enough']"
1060,1173307921456881664,James Docherty,2019-09-15 18:49:42,430,1120,"['trust', 'celebrate', 'womens', 'sport', 'best', 'afternoon', 'ever', 'wholly', 'respect', 'work', 'team', 'support', 'ongoing', 'momentum', 'behind', 'equality', 'playing', 'fields', 'beyond']","['trust', 'celebr', 'women', 'sport', 'best', 'afternoon', 'ever', 'wholli', 'respect', 'work', 'team', 'support', 'ongo', 'momentum', 'behind', 'equal', 'play', 'field', 'beyond']","['trust', 'celebrate', 'woman', 'sport', 'best', 'afternoon', 'ever', 'wholly', 'respect', 'work', 'team', 'support', 'ongoing', 'momentum', 'behind', 'equality', 'playing', 'field', 'beyond']"
1061,1173307907909095424,djidle,2019-09-15 18:49:38,137,272,"['specially', 'fools', 'competing', 'girls', 'sport', 'hate', 'shit']","['special', 'fool', 'compet', 'girl', 'sport', 'hate', 'shit']","['specially', 'fool', 'competing', 'girl', 'sport', 'hate', 'shit']"
1062,1173305495505055749,MailSport,2019-09-15 18:40:03,381661,905,"['scared', 'happy', 'take', 'point', 'slams', 'arsenal', 'admits', 'paid', 'second', 'half', 'display', 'collapse', 'draw']","['scare', 'happi', 'take', 'point', 'slam', 'arsen', 'admit', 'paid', 'second', 'half', 'display', 'collaps', 'draw']","['scared', 'happy', 'take', 'point', 'slam', 'arsenal', 'admits', 'paid', 'second', 'half', 'display', 'collapse', 'draw']"
1064,1173199281496514561,BBCSport,2019-09-15 11:38:00,8015186,315,"['match', 'united', 'states', 'second', 'tier', 'abandoned', 'fan', 'threw', 'beer', 'onto', 'pitch', 'full', 'story']","['match', 'unit', 'state', 'second', 'tier', 'abandon', 'fan', 'threw', 'beer', 'onto', 'pitch', 'full', 'stori']","['match', 'united', 'state', 'second', 'tier', 'abandoned', 'fan', 'threw', 'beer', 'onto', 'pitch', 'full', 'story']"
1067,1173307884534415361,Charlie Thomas,2019-09-15 18:49:33,236,296,"['everywhere', 'else', 'sport', 'home', 'team', 'listed', 'first', 'come', 'way', 'round', 'ewe']","['everywher', 'els', 'sport', 'home', 'team', 'list', 'first', 'come', 'way', 'round', 'ewe']","['everywhere', 'else', 'sport', 'home', 'team', 'listed', 'first', 'come', 'way', 'round', 'ewe']"
1068,1173307874879180800,Chike Nweke,2019-09-15 18:49:31,144,399,"['tom', 'hope', 'done', 'go', 'got', 'scale', 'ladder', 'even', 'considered', 'near', 'pantheon', 'sport', 'still']","['tom', 'hope', 'done', 'go', 'got', 'scale', 'ladder', 'even', 'consid', 'near', 'pantheon', 'sport', 'still']","['tom', 'hope', 'done', 'go', 'got', 'scale', 'ladder', 'even', 'considered', 'near', 'pantheon', 'sport', 'still']"
1069,1173307872379359232,Rhino,2019-09-15 18:49:30,9571,2751,"['want', 'win', 'equipment', 'club', 'props', 'nominate', 'prop', 'star', 'like', 'could', 'find', 'prop', 'later', 'year', 'nominate']","['want', 'win', 'equip', 'club', 'prop', 'nomin', 'prop', 'star', 'like', 'could', 'find', 'prop', 'later', 'year', 'nomin']","['want', 'win', 'equipment', 'club', 'prop', 'nominate', 'prop', 'star', 'like', 'could', 'find', 'prop', 'later', 'year', 'nominate']"
1072,1173307863046991872,LeinsterExpressSport,2019-09-15 18:49:28,6358,1073,"['points', 'three', 'points', 'clear']","['point', 'three', 'point', 'clear']","['point', 'three', 'point', 'clear']"
1073,1173307862132486144,Muskano Store,2019-09-15 18:49:27,3,0,"['shop', 'accessories', 'boy', 'printed', 'sport', 'clothing', 'tracksuit']","['shop', 'accessori', 'boy', 'print', 'sport', 'cloth', 'tracksuit']","['shop', 'accessory', 'boy', 'printed', 'sport', 'clothing', 'tracksuit']"
1074,1173306408210558976,thos3122,2019-09-15 18:43:41,212,372,"['certainly', 'praying', 'baseball', 'fans', 'speedy', 'recovery', 'resumption', 'career', 'care', 'much', 'money', 'make', 'sport', 'multiple', 'facial', 'fractures', 'serious', 'gives', 'one', 'pause', 'contemplate', 'worth']","['certainli', 'pray', 'basebal', 'fan', 'speedi', 'recoveri', 'resumpt', 'career', 'care', 'much', 'money', 'make', 'sport', 'multipl', 'facial', 'fractur', 'seriou', 'give', 'one', 'paus', 'contempl', 'worth']","['certainly', 'praying', 'baseball', 'fan', 'speedy', 'recovery', 'resumption', 'career', 'care', 'much', 'money', 'make', 'sport', 'multiple', 'facial', 'fracture', 'serious', 'give', 'one', 'pause', 'contemplate', 'worth']"
1075,1173307841387646976,Lizzie Graham,2019-09-15 18:49:23,218,1149,"['sends', 'message', 'united', 'boss']","['send', 'messag', 'unit', 'boss']","['sends', 'message', 'united', 'bos']"
1077,1173307840938893319,Robert Smith,2019-09-15 18:49:22,12,55,"['perhaps', 'history', 'sport']","['perhap', 'histori', 'sport']","['perhaps', 'history', 'sport']"
1080,1173307782780674049,iPaperSport,2019-09-15 18:49:09,2248,715,"['england', 'end', 'high', 'greatest', 'cricketing', 'summer', 'living', 'memory', 'cricket', 'ashes']","['england', 'end', 'high', 'greatest', 'cricket', 'summer', 'live', 'memori', 'cricket', 'ash']","['england', 'end', 'high', 'greatest', 'cricketing', 'summer', 'living', 'memory', 'cricket', 'ash']"
1081,1173307833774956544,Mimi007,2019-09-15 18:49:21,26,52,"['sport', 'clown', 'wishes', 'promote', 'fights']","['sport', 'clown', 'wish', 'promot', 'fight']","['sport', 'clown', 'wish', 'promote', 'fight']"
1082,1173307832860590080,alan dodrill,2019-09-15 18:49:21,186,828,"['leave', 'fawning', 'supporters', 'enjoy', 'team', 'loss', 'dubs', 'advantages', 'use', 'provincial', 'championship', 'broken', 'sport', 'know', 'people', 'openly', 'trying', 'stop', 'team', 'dominating']","['leav', 'fawn', 'support', 'enjoy', 'team', 'loss', 'dub', 'advantag', 'use', 'provinci', 'championship', 'broken', 'sport', 'know', 'peopl', 'openli', 'tri', 'stop', 'team', 'domin']","['leave', 'fawning', 'supporter', 'enjoy', 'team', 'loss', 'dub', 'advantage', 'use', 'provincial', 'championship', 'broken', 'sport', 'know', 'people', 'openly', 'trying', 'stop', 'team', 'dominating']"
1084,1173307832298594304,FWP Hibernian,2019-09-15 18:49:20,155,21,"['news', 'highlights', 'via', 'sport']","['news', 'highlight', 'via', 'sport']","['news', 'highlight', 'via', 'sport']"
1085,1173271928959750144,JayveeDRosario,2019-09-15 16:26:40,896,930,"['audacity', 'white', 'man', 'pit', 'social', 'movements', 'two', 'distinct', 'countries', 'struggle', 'democracy', 'competition', 'revolutions', 'game', 'sport', 'viewing', 'pleasure']","['audac', 'white', 'man', 'pit', 'social', 'movement', 'two', 'distinct', 'countri', 'struggl', 'democraci', 'competit', 'revolut', 'game', 'sport', 'view', 'pleasur']","['audacity', 'white', 'man', 'pit', 'social', 'movement', 'two', 'distinct', 'country', 'struggle', 'democracy', 'competition', 'revolution', 'game', 'sport', 'viewing', 'pleasure']"
1086,1173307820177010688,Fried Boots Bobby,2019-09-15 18:49:17,192,464,"['going', 'poor', 'kids', 'literally', 'eat', 'sport', 'entertainment']","['go', 'poor', 'kid', 'liter', 'eat', 'sport', 'entertain']","['going', 'poor', 'kid', 'literally', 'eat', 'sport', 'entertainment']"
1087,1173307817836646402,All Fur Radio.,2019-09-15 18:49:17,238,291,"['white', 'sport', 'coat', 'pink', 'carnation', 'king', 'brothers', 'check', 'us', 'right', 'live', 'download', 'player', 'take', 'go']","['white', 'sport', 'coat', 'pink', 'carnat', 'king', 'brother', 'check', 'us', 'right', 'live', 'download', 'player', 'take', 'go']","['white', 'sport', 'coat', 'pink', 'carnation', 'king', 'brother', 'check', 'u', 'right', 'live', 'download', 'player', 'take', 'go']"
1088,1173306310479241216,syedaijaz123,2019-09-15 18:43:18,182,1018,"['ashes', 'england', 'win', 'fifth', 'test', 'runs', 'series', 'drawn', 'live']","['ash', 'england', 'win', 'fifth', 'test', 'run', 'seri', 'drawn', 'live']","['ash', 'england', 'win', 'fifth', 'test', 'run', 'series', 'drawn', 'live']"
1089,1173307814862905344,SS Sport Dept,2019-09-15 18:49:16,855,47,"['top', 'effort', 'well', 'done']","['top', 'effort', 'well', 'done']","['top', 'effort', 'well', 'done']"
1090,1173307812715405313,Sean Fitzpatrick,2019-09-15 18:49:16,19773,109,"['amazing', 'summer', 'sport', 'got', 'better', 'congratulations', 'winning', 'brilliant', 'days', 'golf', 'golf', 'club', 'kings', 'course']","['amaz', 'summer', 'sport', 'got', 'better', 'congratul', 'win', 'brilliant', 'day', 'golf', 'golf', 'club', 'king', 'cours']","['amazing', 'summer', 'sport', 'got', 'better', 'congratulation', 'winning', 'brilliant', 'day', 'golf', 'golf', 'club', 'king', 'course']"
1092,1173301865557168128,TheScotsman,2019-09-15 18:25:38,158951,1255,"['former', 'believes', 'sport', 'key', 'helping', 'even', 'youngsters', 'feel', 'good']","['former', 'believ', 'sport', 'key', 'help', 'even', 'youngster', 'feel', 'good']","['former', 'belief', 'sport', 'key', 'helping', 'even', 'youngster', 'feel', 'good']"
1093,1173307801634004995,Love To All,2019-09-15 18:49:13,8600,8212,"['babe', 'quote', 'sport']","['babe', 'quot', 'sport']","['babe', 'quote', 'sport']"
1094,1173307800031780868,Matthew Jones,2019-09-15 18:49:13,3537,1411,"['hilarious', 'watching', 'live']","['hilari', 'watch', 'live']","['hilarious', 'watching', 'live']"
1095,1173307790322016257,Ciara Lawrence,2019-09-15 18:49:10,3136,5001,"['sport', 'charity', 'rt']","['sport', 'chariti', 'rt']","['sport', 'charity', 'rt']"
1097,1173307782478651393,Partik,2019-09-15 18:49:09,15,44,"['well', 'done', 'ladies']","['well', 'done', 'ladi']","['well', 'done', 'lady']"
1098,1173307780687699970,J,2019-09-15 18:49:08,318,374,"['josh', 'acting', 'like', 'contact', 'sport', 'looking', 'ref', 'gets', 'hit', 'wanna', 'play', 'like', 'cam', 'well', 'gonna', 'get', 'treated', 'like', 'cam']","['josh', 'act', 'like', 'contact', 'sport', 'look', 'ref', 'get', 'hit', 'wanna', 'play', 'like', 'cam', 'well', 'gonna', 'get', 'treat', 'like', 'cam']","['josh', 'acting', 'like', 'contact', 'sport', 'looking', 'ref', 'get', 'hit', 'wanna', 'play', 'like', 'cam', 'well', 'gonna', 'get', 'treated', 'like', 'cam']"
1099,1173307776019443712,Martin 53,2019-09-15 18:49:07,1342,1394,['sport'],['sport'],['sport']
1101,1173307769530793985,marypat Moore,2019-09-15 18:49:05,35,175,"['quite', 'brilliant', 'career', 'thank', 'contributed', 'wonderful', 'sport']","['quit', 'brilliant', 'career', 'thank', 'contribut', 'wonder', 'sport']","['quite', 'brilliant', 'career', 'thank', 'contributed', 'wonderful', 'sport']"
1104,1173307756167622657,BJ,2019-09-15 18:49:02,159,376,"['getting', 'snubbed', 'means', 'lost', 'bad', 'sport', 'nothing']","['get', 'snub', 'mean', 'lost', 'bad', 'sport', 'noth']","['getting', 'snubbed', 'mean', 'lost', 'bad', 'sport', 'nothing']"
1105,1173307755882565632,Michael Merrigan ,2019-09-15 18:49:02,1671,4242,"['ladies', 'football', 'final', 'attracts', 'record', 'breaking', 'crowd']","['ladi', 'footbal', 'final', 'attract', 'record', 'break', 'crowd']","['lady', 'football', 'final', 'attracts', 'record', 'breaking', 'crowd']"
1106,1173307751986073600,Product catalog,2019-09-15 18:49:01,3178,2792,"['crossover', 'generation', 'sport']","['crossov', 'gener', 'sport']","['crossover', 'generation', 'sport']"
1107,1173307745791070208,Richard Turner,2019-09-15 18:49:00,142,401,"['months', 'series', 'diesel', 'ownership', 'figured', 'enough', 'enough', 'bored', 'new', 'daily', 'purchased', 'weekend', 'beauty', 'give', 'jaguar', 'sport', 'v', 'cream', 'leather', 'ride', 'jaguar']","['month', 'seri', 'diesel', 'ownership', 'figur', 'enough', 'enough', 'bore', 'new', 'daili', 'purchas', 'weekend', 'beauti', 'give', 'jaguar', 'sport', 'v', 'cream', 'leather', 'ride', 'jaguar']","['month', 'series', 'diesel', 'ownership', 'figured', 'enough', 'enough', 'bored', 'new', 'daily', 'purchased', 'weekend', 'beauty', 'give', 'jaguar', 'sport', 'v', 'cream', 'leather', 'ride', 'jaguar']"
1109,1173307735779266560,Mahir,2019-09-15 18:48:57,74,312,"['true', 'meaning', 'life', 'leadership', 'plant', 'trees', 'whose', 'shade', 'expect', 'sit', 'nelson', 'legacy', 'thanks', 'making', 'community', 'based', 'sport', 'ritual', 'possible', 'vision', 'leadership']","['true', 'mean', 'life', 'leadership', 'plant', 'tree', 'whose', 'shade', 'expect', 'sit', 'nelson', 'legaci', 'thank', 'make', 'commun', 'base', 'sport', 'ritual', 'possibl', 'vision', 'leadership']","['true', 'meaning', 'life', 'leadership', 'plant', 'tree', 'whose', 'shade', 'expect', 'sit', 'nelson', 'legacy', 'thanks', 'making', 'community', 'based', 'sport', 'ritual', 'possible', 'vision', 'leadership']"
1110,1172851548256260096,Aussielution,2019-09-14 12:36:14,624,1302,"['finished', 'recording', 'awesome', 'chat', 'yes', 'talked', 'length', 'one', 'sport', 'none', 'us', 'followed', 'cricket', 'still', 'made', 'sound', 'interesting', 'looking', 'guest', 'pod', 'recommend']","['finish', 'record', 'awesom', 'chat', 'ye', 'talk', 'length', 'one', 'sport', 'none', 'us', 'follow', 'cricket', 'still', 'made', 'sound', 'interest', 'look', 'guest', 'pod', 'recommend']","['finished', 'recording', 'awesome', 'chat', 'yes', 'talked', 'length', 'one', 'sport', 'none', 'u', 'followed', 'cricket', 'still', 'made', 'sound', 'interesting', 'looking', 'guest', 'pod', 'recommend']"
1111,1173255603583627265,amirkingkhan,2019-09-15 15:21:48,2153232,847,"['even', 'though', 'think', 'boxing', 'contact', 'sport', 'teaches', 'fight', 'street', 'behave', 'gives', 'discipline', 'self', 'control']","['even', 'though', 'think', 'box', 'contact', 'sport', 'teach', 'fight', 'street', 'behav', 'give', 'disciplin', 'self', 'control']","['even', 'though', 'think', 'boxing', 'contact', 'sport', 'teach', 'fight', 'street', 'behave', 'give', 'discipline', 'self', 'control']"
1112,1173168502636724224,miezicat1,2019-09-15 09:35:42,2928,697,"['great', 'see', 'win', 'spa', 'already', 'first', 'year', 'big', 'future', 'sport', 'wish', 'best']","['great', 'see', 'win', 'spa', 'alreadi', 'first', 'year', 'big', 'futur', 'sport', 'wish', 'best']","['great', 'see', 'win', 'spa', 'already', 'first', 'year', 'big', 'future', 'sport', 'wish', 'best']"
1113,1173307721459933184,KJ,2019-09-15 18:48:54,112,324,"['funny', 'coming', 'guy', 'used', 'sport', 'said', 'dippy', 'affectations']","['funni', 'come', 'guy', 'use', 'sport', 'said', 'dippi', 'affect']","['funny', 'coming', 'guy', 'used', 'sport', 'said', 'dippy', 'affectation']"
1114,1173307710986706949,ProFootballChase,2019-09-15 18:48:51,4296,295,"['developing', 'steelers', 'right', 'elbow', 'injury', 'questionable', 'return', 'sports', 'sport', 'football', 'exercise', 'ball']","['develop', 'steeler', 'right', 'elbow', 'injuri', 'question', 'return', 'sport', 'sport', 'footbal', 'exercis', 'ball']","['developing', 'steelers', 'right', 'elbow', 'injury', 'questionable', 'return', 'sport', 'sport', 'football', 'exercise', 'ball']"
1116,1173307702220603394,Derek M,2019-09-15 18:48:49,139,1544,"['kick', 'rocks', 'theres', 'enough', 'douche', 'bags', 'sport', 'found', 'guilty']","['kick', 'rock', 'there', 'enough', 'douch', 'bag', 'sport', 'found', 'guilti']","['kick', 'rock', 'there', 'enough', 'douche', 'bag', 'sport', 'found', 'guilty']"
1117,1172987009859801090,TheSunFootball,2019-09-14 21:34:30,425512,600,"['wants', 'return', 'management']","['want', 'return', 'manag']","['want', 'return', 'management']"
1118,1173307696822591488,Hakeem,2019-09-15 18:48:48,1277,1210,"['player', 'believed', 'sport', 'like', 'since', 'day', 'one', 'seeing', 'play', 'like', 'watching', 'get', 'recognition', 'brings', 'joy', 'purest', 'form', 'pay', 'man']","['player', 'believ', 'sport', 'like', 'sinc', 'day', 'one', 'see', 'play', 'like', 'watch', 'get', 'recognit', 'bring', 'joy', 'purest', 'form', 'pay', 'man']","['player', 'believed', 'sport', 'like', 'since', 'day', 'one', 'seeing', 'play', 'like', 'watching', 'get', 'recognition', 'brings', 'joy', 'purest', 'form', 'pay', 'man']"
